EV_Revenue,Momentum_10,Return_6M,RSI_14,FCF_Yield,ProfitMargin,Company,MarketCap,Sector,ExtractionDate,Price_Sales,IndexSource,PE,BB_Percent,MACD,GrossMargin,SignalScore,Volatility,PB,ROE,Ticker,Beta,QualityScore,EV_EBITDA,SMA20_above_SMA50,ValueScore
3.143,-1.3377269475976474,-0.0311822488237513,48.36200134837542,0.03561306873380719,0.1083,Otis Worldwide,37845577728.0,Industrials,2025-06-06,2.671462672079355,SP500,25.102095,0.3874261169319183,-0.431761517070683,0.30175,0.6093334899946119,0.0150821005981595,-7.395496,0.24987,OTIS,0.974,0.343632193631574,17.671077056306597,0.0,0.9363126921677244
1.735,-0.9699998916210276,-0.1655427204876439,50.247100812193914,-0.0010135160759530324,0.10727999,Paccar,49023299584.0,Industrials,2025-06-06,1.5156898767049711,SP500,14.170713,0.3727840499225881,0.0716300057284797,0.16684,0.5961950536173408,0.0197835658780722,2.7202156,0.19899,PCAR,0.954,0.3262539840284407,11.648593883026246,1.0,0.9333567530897444
2.265,2.052926512599894,-0.1814445286950452,59.53698244381522,0.021950736592521895,0.100880004,Packaging Corporation of America,17673420800.0,Materials,2025-06-06,2.06921994777178,SP500,20.5455,0.8606299155445383,1.6291464658950758,0.21913,0.5208455110594057,0.0187123169558918,3.8981283,0.20211,PKG,0.862,0.3427335806027408,10.95902782327665,1.0,0.9318205125125322
89.208,4.015042927431538,0.6643961704715033,55.977067621687034,0.0030805623237869,0.18320999,Palantir Technologies,299838341120.0,Information Technology,2025-06-06,97.0407257951184,SP500,552.413,0.5834743563547954,4.518323207549429,0.8001,0.5212327025722463,0.052805649014846,55.26533,0.12357,PLTR,2.638,0.2783232822239541,638.3175897573183,1.0,0.8214178204685391
14.529,7.526589960661114,-0.0143385252814342,64.40740870732628,0.023775636103450282,0.13948,Palo Alto Networks,133386665984.0,Information Technology,2025-06-06,15.049527853684546,SP500,115.63005,0.9739965620310568,3.724843352538557,0.73561996,0.4464474019082209,0.0254886543553538,18.423283,0.21162,PANW,0.973,0.4075267479567044,103.13448988593237,1.0,0.9099103745022016
4.727,2.082604845189731,-0.0311165680244969,61.099411921938334,0.03473258586260647,0.17141001,Parker Hannifin,85741592576.0,Industrials,2025-06-06,4.335819680942809,SP500,25.788624,0.6052223950347606,11.65598336739174,0.36653,0.5105052060022914,0.0246933827270881,6.4029236,0.27146998,PH,1.339,0.3180089896441315,18.576927741679032,1.0,0.9296528471319226
10.414,2.404280355299816,0.1355706461035961,68.48870911581612,0.020102928683645153,0.31988,Paychex,57637765120.0,Industrials,2025-06-06,10.58986111005219,SP500,33.268192,0.826699097630334,2.8093297449137538,0.72025,0.4711201190314896,0.0153688960440214,14.001225,0.44254002,PAYX,0.911,0.4425446208729548,23.331687965553986,1.0,0.9244861907680944
7.496,1.9773100094292304,0.1283705680444453,68.63881238715116,0.01989752996786049,0.20598,Paycom,14899534848.0,Industrials,2025-06-06,7.797461696644136,SP500,37.88889,1.006598378796154,8.089651230648599,0.85892,0.4731013597716679,0.0251250844662873,8.387891,0.24987,PAYC,0.818,0.4565707563056143,29.49908162039893,1.0,0.9266874939586396
2.278,2.9392657457575972,-0.1819092008650382,63.89857790973464,0.024356703295633334,0.14255999,PayPal,71510351872.0,Financials,2025-06-06,2.2426296502023244,SP500,16.523596,0.9911360879668796,1.2269208599257269,0.41397,0.4904404425271428,0.0261481093684206,3.5542343,0.22198999,PYPL,1.449,0.3064332985784233,11.400573645722984,1.0,0.9325715876409688
4.47,1.9662039313296689,-0.0731229877985133,61.05000125494141,0.04025289341373771,0.15873,Pentair,16395938816.0,Industrials,2025-06-06,4.015492396467125,SP500,25.750647,0.6383579546849624,2.1738076789583403,0.39657003,0.5136741581772546,0.0213296043393878,4.5123386,0.1859,PNR,1.101,0.3475816516313133,17.56477704589279,1.0,0.93056084054941
2.402,-0.0384987752628423,-0.1690831982722062,40.47482622729734,0.04251399311581653,0.10238,PepsiCo,178176638976.0,Consumer Staples,2025-06-06,1.9484667400210933,SP500,19.11081,0.2716733809024035,-1.4180877379060348,0.55074,0.6388038396978966,0.0144483105288706,9.703092,0.49927,PEP,0.466,0.4447234818324594,12.705209895451743,0.0,0.929322470036831
2.831,1.670999593032747,-0.0568777081816362,53.46765110595408,0.11309605600889813,0.1262,Pfizer,133179785216.0,Health Care,2025-06-06,2.1302844590163934,SP500,16.974638,0.6950669826972663,0.1107509336508343,0.74424005,0.5559818993622327,0.016454852775492,1.4741048,0.0862,PFE,0.491,0.4695968915280449,7.582121234820795,1.0,0.9334193644490452
3.862,-8.196242187099017,-0.2293424113887237,28.1979840299295,-0.14820636563280715,0.09576,PG&E Corporation,34338752512.0,Utilities,2025-06-06,1.402822185929795,SP500,14.334862,-0.08772787769219,-0.2752332108443305,0.3759,0.7748294266352578,0.0204201508666651,1.1797795,0.08257,PCG,0.612,0.3916073473380211,10.116887485908933,0.0,0.9338479954274156
8.607,4.04040518386088,0.4243396441448122,68.79195696796754,0.030194418827714245,0.19795999,Philip Morris International,283769143296.0,Consumer Staples,2025-06-06,7.389070489913016,SP500,28.710236,0.7875843792054258,4.30568375614277,0.65680003,0.4546790275825475,0.017022548731837,-26.029411,0.14659001,PM,0.544,0.4610185753120338,20.342888732860406,1.0,0.943922811325016
0.466,1.075408303938646,-0.0959017198945965,51.80154738912366,0.03589799194204833,0.01347,Phillips 66,46529302528.0,Energy,2025-06-06,0.3379929993521178,SP500,25.72072,0.3809778399554265,0.8113032082585647,0.09099,0.5697777122942347,0.0276921677794425,1.7066681,0.0656,PSX,0.998,0.2963735502416224,19.559901110145265,1.0,0.9322452944874824
4.4,-0.8788529546016648,-0.0080432772467312,40.81966558158448,-0.03383973502972907,0.11282,Pinnacle West Capital,10634271744.0,Utilities,2025-06-06,2.0427834911107636,SP500,17.636633,0.1737028215764884,-0.6246304460068757,0.41361,0.6443466864401917,0.0119183530674003,1.5781314,0.0919,PNW,0.431,0.4216191901479714,11.320256192958965,0.0,0.9331258758143564
6.05,2.7169182027847927,-0.1323953560003821,60.8735321026094,,0.2875,PNC Financial Services,70284345344.0,Financials,2025-06-06,3.3488290117437574,SP500,12.5568905,0.7006563720447754,2.415188324956773,0.0,0.5078530524192459,0.0187130389084287,1.3883202,0.113290004,PNC,1.069,0.3145610184891145,,1.0,0.9338071971128896
2.446,-2.064459295230692,-0.1962426827727843,43.28883472919695,0.03631178595333164,0.07773,Pool Corporation,11184195584.0,Consumer Discretionary,2025-06-06,2.1080216727222765,SP500,27.854868,0.1679088871821425,-1.0041459963958346,0.29442,0.6421949425305666,0.0205965520615878,9.044449,0.31651,POOL,1.123,0.3226299125461146,20.37146102501053,1.0,0.9283360096425336
2.002,1.32631821442667,-0.0923670932802593,57.25580968600538,0.041774649876253775,0.06945,PPG Industries,25559656448.0,Materials,2025-06-06,1.6285600653061225,SP500,19.930973,0.630493457792583,1.0883710215889977,0.41696,0.5392395388627678,0.0214979382285614,3.6903164,0.1765,PPG,1.156,0.3319012389268094,11.841198887273961,1.0,0.9320323312649144
4.877,-0.9845868704071484,0.0288359433773137,40.81784905164879,-0.0191163537762487,0.114870004,PPL Corporation,25153458176.0,Utilities,2025-06-06,2.9055924446718424,SP500,25.391792,0.24184158903963,-0.2788173785621524,0.42277,0.6452295402568784,0.0127370756846774,1.7588526,0.07018,PPL,0.668,0.394987527858971,12.819696600770689,0.0,0.9318544663791548
1.064,0.0910404357988125,-0.0741990604313592,47.71048343113567,0.08067347253991691,0.0689,Principal Financial Group,17189847040.0,Financials,2025-06-06,1.0896584852984452,SP500,16.41863,0.2820907042506689,-0.1135389718098736,0.43007,0.599917472983091,0.0215731630449698,1.5378367,0.09733,PFG,0.996,0.3511772369226571,10.33882051426035,1.0,0.9336379411824268
4.859,-0.5574732931893635,-0.0445337872617551,48.47911318201075,0.032746650589439284,0.18464,Procter & Gamble,384621772800.0,Consumer Staples,2025-06-06,4.591473202280723,SP500,26.039682,0.4757589347801037,0.7305632764081906,0.51694,0.601546539797307,0.0134837414107773,7.4697204,0.30294,PG,0.427,0.4542473544317428,16.859073777700857,1.0,0.9291078887133644
2.145,1.2990784378417977,0.1241507294165218,50.27847510768657,0.08110001201277355,0.11102,Progressive Corporation,164529635328.0,Financials,2025-06-06,2.096862773251014,SP500,18.937922,0.4181550870722895,1.3185807705643242,0.14977999,0.5755730775356642,0.0171004676711352,5.680227,0.34338,PGR,0.4,0.3858503537065463,14.549245755669453,1.0,0.9312408284774794
15.68,3.2591142555049397,-0.0134258979391614,54.331009226227714,0.042662750086862905,0.42810002,Prologis,100749565952.0,Real Estate,2025-06-06,11.559626160510108,SP500,27.076057,0.5543023685922773,0.8014301022847405,0.76261,0.537227013490972,0.021700177700458,1.8864892,0.06829,PLD,1.268,0.4053892166069522,22.110111098426913,1.0,0.9305305338413116
0.807,2.712081249174669,-0.1494373549081101,54.7335991380781,-0.4404720663154978,0.03803,Prudential Financial,37176045568.0,Financials,2025-06-06,0.6165771225040275,SP500,16.563879,0.6373035358466639,0.3324182952016485,0.25792998,0.5401076768594975,0.020307832221828,1.2440472,0.07908,PRU,1.047,0.3175655838675674,17.263903587411196,1.0,0.933777194951149
5.812,3.4832617282584697,-0.0976462906468783,50.59024282762059,-0.024331713263273703,0.17011,Public Service Enterprise Group,39927324672.0,Utilities,2025-06-06,3.721600761904762,SP500,21.86202,0.6353572411155507,0.1439747825977662,0.34208,0.5547342819831291,0.0154618198775564,2.4390357,0.11399999,PEG,0.497,0.4119137609162511,15.85612864724492,0.0,0.9319705752515172
9.145,-0.1115234177682276,-0.1527722095618353,59.240858912224624,0.039387734790951257,0.18766001,PTC Inc.,20418148352.0,Information Technology,2025-06-06,8.703166312832323,SP500,46.636986,0.5674468035451335,2.389818148478355,0.81131,0.5415094021047995,0.0197376883497252,6.0282245,0.13915,PTC,1.183,0.3942412255024567,29.003129651143883,1.0,0.9263395785327646
13.991,2.1316494360005276,-0.0783116228259955,50.99642569409589,0.04587362346861788,0.41589,Public Storage,52971393024.0,Real Estate,2025-06-06,11.198264255103158,SP500,29.985106,0.4331626716728099,1.5481112350232706,0.72893,0.5643928382409655,0.0156043109239805,10.155042,0.20121,PSA,0.879,0.4585198761129865,19.82800028694231,1.0,0.9264199498590197
1.192,2.180971278093051,-0.2016693230778226,50.42157192805141,0.03778626792005651,0.16451,PulteGroup,20211058688.0,Consumer Discretionary,2025-06-06,1.1264640436578466,SP500,7.1214685,0.4735877776270831,-0.3675871054329036,0.28603,0.5673097620391665,0.0222750156370599,1.6441661,0.25522,PHM,1.297,0.3120259916284682,5.533775181174225,1.0,0.9349462680297242
2.313,9.068101809884418,0.0862956784234578,74.67883886380432,0.025766721924042245,0.03742,Quanta Services,53486505984.0,Industrials,2025-06-06,2.1509261868787855,SP500,58.399677,0.9680090453031868,13.97650474787821,0.1496,0.3774903837369724,0.0310259633451347,7.176148,0.13731,PWR,1.072,0.3011049425948015,26.469767114262016,1.0,0.924716181712243
3.85,2.3277746245431556,-0.0483115569273971,55.40303988682871,0.05069068378462415,0.2611,Qualcomm,164796743680.0,Information Technology,2025-06-06,3.8828322708943377,SP500,15.315112,0.6075736104652433,0.6836653856759938,0.55683,0.5399944374160277,0.0272529507716099,5.954223,0.42205003,QCOM,1.256,0.364988250306721,12.193684257029751,1.0,0.9314868747222338
2.548,2.941873385691678,0.1203254408202532,52.97149293707907,0.041970669566329014,0.0883,Quest Diagnostics,19488122880.0,Health Care,2025-06-06,1.9177856438790546,SP500,22.041668,0.549664523252528,0.2095719851259332,0.33038,0.5472111700144571,0.0151042735802709,2.8217437,0.13951999,DGX,0.491,0.398039125675084,13.107594657779211,1.0,0.9320734545281748
2.427,-1.1967439851211688,0.1988429178676309,59.100726795874344,0.04934717566613815,0.104940005,Ralph Lauren Corporation,16566725632.0,Consumer Discretionary,2025-06-06,2.3360881088416954,SP500,23.65461,0.4883717674394801,10.250406398042514,0.68553,0.5503469086008812,0.0308805583117018,6.524983,0.29487,RL,1.531,0.3238207996048079,15.031833587018943,1.0,0.9301269713517856
1.345,-0.0273151803020671,-0.0991311236853346,51.80432354430579,,0.16135,Raymond James Financial,29494564864.0,Financials,2025-06-06,2.180462061240289,SP500,14.083816,0.3403803957104298,0.6862599024236147,0.9327,0.5796110446856655,0.0198068511055843,2.4476776,0.18866,RJF,1.043,0.4273685650853734,,1.0,0.9335328519765206
2.758,4.209465116467951,0.1899786175234408,66.87068183465638,0.03082760355996998,0.05628,RTX Corporation,185683689472.0,Industrials,2025-06-06,2.27362697880968,SP500,40.759533,0.8552150750056127,2.682531026764167,0.19532,0.4634447259246228,0.0196615798131464,3.0184379,0.07802,RTX,0.617,0.3569354684809823,16.844126182943093,1.0,0.9292045984320332
14.387,1.7793080386927742,0.0240451820011908,50.045355087195574,0.04888087982001614,0.18100001,Realty Income,50482171904.0,Real Estate,2025-06-06,9.348277388485345,SP500,50.818184,0.5939416374566563,0.0086757526242351,0.92692,0.5727617681978376,0.0126819129023268,1.2933528,0.02507,O,0.766,0.4669620380219462,15.985514195944834,0.0,0.9274297626318764
11.886,0.6612284870507454,-0.015731398749116,47.33093967069642,0.048712343712764214,0.26279,Regency Centers,13073980416.0,Real Estate,2025-06-06,8.602996636531303,SP500,33.92891,0.3102462500169164,-0.1290830403764715,0.71088,0.5968070626829702,0.0144731505146053,2.0019014,0.05821,REG,1.023,0.4120633843775089,18.921247163315048,1.0,0.9298242752884796
3.223,-17.134957392479027,-0.3619944721417752,35.15209316773419,0.03901364531132318,0.31941998,Regeneron Pharmaceuticals,53442674688.0,Health Care,2025-06-06,3.7902763143297773,SP500,12.589013,0.1749813225212055,-25.967266628839525,0.48799,0.823522075297058,0.029901921504591,1.7837646,0.15961,REGN,0.307,0.4848833645598178,10.154156086364127,0.0,0.9338847761073568
3.33,3.6418202879316737,-0.1479796770418547,59.00120562840093,,0.30251,Regions Financial Corporation,19668586496.0,Financials,2025-06-06,2.966293475224689,SP500,10.570048,0.6652183589300974,0.1746640317250722,0.0,0.5097544149545945,0.0213581457119411,1.1698031,0.11306,RF,0.978,0.3263981034717453,,1.0,0.93445736271676
5.721,0.9083660475286354,0.1754368490235955,55.84866583316491,0.024269719087581958,0.12880999,Republic Services,79172673536.0,Industrials,2025-06-06,4.888137290302001,SP500,38.21342,0.6138606941208575,2.7407930166407084,0.43136,0.5499234350758371,0.0122421933035054,6.777641,0.18545,RSG,0.644,0.4031112867234917,18.372517287875702,1.0,0.927554692024088
7.27,2.8188512827818593,0.0480448868850902,66.43848598967351,0.03255594073850549,0.26152,ResMed,36934610944.0,Health Care,2025-06-06,7.357879962160243,SP500,28.271046,0.9500896133569336,3.881393883552306,0.59368,0.4778333826672697,0.0203326811473298,6.6591325,0.25811002,RMD,0.769,0.4327728854840428,20.68733870071586,1.0,0.9289288131613386
4.641,1.182581404869304,-0.213360718405517,47.71914669919346,0.06873087014590837,0.10347,Revvity,10783926272.0,Health Care,2025-06-06,3.90095932483761,SP500,37.805782,0.4545541913620546,-1.1290649240298336,0.56247,0.5903501822897084,0.0252473164198563,1.43047,0.03824,RVTY,0.972,0.3762453407807176,15.388716556923791,0.0,0.9302002435506296
5.011,5.794972480376788,0.1062326718837629,79.60190117753072,0.029659063943705818,0.11389,Rockwell Automation,36516601856.0,Industrials,2025-06-06,4.5838043844167515,SP500,40.750946,0.9678947587100866,13.919042366556823,0.39266998,0.3811613970363521,0.0257005350965423,10.618485,0.24438,ROK,1.373,0.3098391559055373,25.292092475234714,1.0,0.9254634897966276
8.299,1.7444963497212278,0.1762340518447511,58.12409993982754,0.017556343894005764,0.13781,"Rollins, Inc.",28000133120.0,Industrials,2025-06-06,8.092914744342144,SP500,58.35798,0.6994253100954145,0.6731369317870062,0.52705,0.5310996240551085,0.013501372633604,20.648462,0.37827,ROL,0.768,0.406614355159571,36.721407104201646,1.0,0.9179009081358293
9.434,0.8160329605069606,0.0439158912022163,53.89911748210177,0.035071747674601854,0.20692,Roper Technologies,61677588480.0,Information Technology,2025-06-06,8.510029580368297,SP500,41.270863,0.592752195312297,0.7410176948521894,0.68924004,0.5612385502062367,0.0144290152304179,3.208435,0.08095,ROP,1.036,0.4000788193937749,23.777239184734878,1.0,0.9284128342282189
2.232,-5.642033719468391,-0.077167153988551,50.71619842539299,0.02418487670213884,0.097950004,Ross Stores,47220563968.0,Consumer Discretionary,2025-06-06,2.222122704708735,SP500,22.685625,0.3916350797375708,0.0838450708898506,0.32706,0.635381213917537,0.0182628750813339,8.366348,0.39566,ROST,1.157,0.326745812098804,15.532173709855883,1.0,0.9294327291879804
5.587,15.993061810070644,0.07704694973678,74.5359947775431,0.016011370312668385,0.19378,Royal Caribbean Group,74839220224.0,Consumer Discretionary,2025-06-06,4.468636821674089,SP500,22.423922,1.016991210902012,12.219182705427045,0.4957,0.3168909285638049,0.0330150069664926,9.40163,0.48519,RCL,2.15,0.2548784890252493,15.755046521601152,1.0,0.9286746907808968
11.942,1.7536321281928442,0.00850385718328,60.50848058546548,0.032553617795997775,0.2726,S&P Global,159248220160.0,Financials,2025-06-06,10.995435237793865,SP500,40.758244,0.7637610999773986,5.021675567402667,0.69415003,0.5178088457351977,0.0169289845464796,4.7723036,0.11241,SPGI,1.195,0.3880859677953379,24.229225209406493,1.0,0.9275259217725408
6.478,-3.814137168872933,-0.2438994246710851,49.86051020955542,0.0552934688102172,0.16079001,Salesforce,260955029504.0,Information Technology,2025-06-06,6.762428713245084,SP500,42.78456,0.37494407238803,-1.8806567258636733,0.77336997,0.6239188730943659,0.0215269268261453,4.310481,0.10312,CRM,1.377,0.3588756467112625,22.30928474520483,1.0,0.927956037881613
14.424,-0.8235882278113702,0.0382191122904125,45.08054250521003,0.018703130613131665,0.30369,SBA Communications,24340590592.0,Real Estate,2025-06-06,9.075554889668256,SP500,29.965609,0.2394958586448677,0.1546912181276525,0.76794,0.6216326108702299,0.0181409352013583,-4.923391,0.063930005,SBAC,0.78,0.4602023959973901,21.65894739493452,1.0,0.9333863253967568
1.564,0.8873945296467052,-0.1621821805084961,47.68784459310611,0.06638274151791847,0.116160005,Schlumberger,45655691264.0,Energy,2025-06-06,1.265682227764252,SP500,11.455932,0.4163817041695726,-0.4556683010762654,0.20501,0.5930085603806519,0.0259367093074558,2.3553805,0.20201,SLB,1.026,0.3249790397811291,6.864145994171508,0.0,0.9339422889339576
3.681,17.20099060181387,0.3148871476394688,84.28828546380151,0.007067681920563178,0.17493999,Seagate Technology,27064033280.0,Information Technology,2025-06-06,3.1623809749918586,SP500,18.34964,0.9043574297735048,9.26225971000794,0.33793998,0.2562075972635717,0.0314764950589508,-32.64977,0.18977,STX,1.428,0.3034380435328447,16.62198223595618,1.0,0.948988053221458
6.991,-0.5211746265523208,-0.1403589620689054,50.58307818750219,-0.10448744391628,0.22222,Sempra,49776873472.0,Utilities,2025-06-06,3.731641883110407,SP500,16.774723,0.3563973135236383,0.7351230858299544,0.41252998,0.5903256091759004,0.0244032130315507,1.6179463,0.09709,SRE,0.656,0.411683206859274,17.279506962962962,1.0,0.9329905697009184
17.998,1.684434962892318,-0.0817723679680558,65.09274453552312,0.01734916773533864,0.1341,ServiceNow,213863727104.0,Information Technology,2025-06-06,18.661020812584066,SP500,140.84584,0.7674409860277568,23.406623579558985,0.78917,0.4910451286967786,0.0303896558257553,21.075409,0.16858,NOW,0.956,0.4158978722055705,97.8312012436019,1.0,0.9046369189734856
4.457,1.9755492757630737,-0.0607933531592,55.89717174278542,0.020933627262704365,0.11634,Sherwin-Williams,90211344384.0,Materials,2025-06-06,3.904310322295818,SP500,33.992447,0.7005622494346778,3.121104274508184,0.48718,0.5400905887337137,0.0163611030692413,21.737925,0.70217,SHW,1.212,0.3471930377130379,23.159771674575065,1.0,0.9213461453375434
12.857,2.31086370737284,-0.0990444163066517,51.48585176369778,0.03245699745689498,0.34248,Simon Property Group,60994691072.0,Real Estate,2025-06-06,10.193830412930694,SP500,25.71224,0.4602666592549884,0.5427618718791507,0.8237,0.5604605371426055,0.0207008995434319,20.584192,0.67307,SPG,1.486,0.3773792215578174,17.331310736202713,1.0,0.9223116223956752
2.544,3.122433713472812,-0.1644752236409945,61.241712786309265,0.09574053023394814,0.104270004,Skyworks Solutions,10800279552.0,Information Technology,2025-06-06,2.720570509113029,SP500,28.101564,0.694455750866293,1.5368598161443572,0.4118,0.502507690287034,0.0401939668916111,1.8601645,0.06701,SWKS,1.155,0.3344092838098137,11.225193121811076,1.0,0.931627691949506
1.388,-2.641635002592159,-0.2012634425239053,48.67822046690781,-0.07208638499564322,0.01982,Smurfit Westrock,22590113792.0,Materials,2025-06-06,0.8740963948065225,SP500,52.77439,0.3227626186126238,-0.0665056726245936,0.19594,0.61923858835365,0.026495423098556,1.2609266,0.04226,SW,1.017,0.3093410916613954,10.032687225149095,1.0,0.9283797430185052
3.269,0.0933848871379922,-0.0907522372017028,51.22038609436331,0.04825348529648158,0.20136999,Snap-on,16792992768.0,Industrials,2025-06-06,3.3172452810904893,SP500,16.805075,0.4378196737613269,0.3578306375918032,0.52046,0.5816251229917229,0.0172799706342802,3.0416641,0.19538,SNA,0.766,0.4125045592147662,11.429810200873215,1.0,0.9326749693126368
2.458,2.917692004319333,0.068467709808625,59.286140134774534,0.08095091398201178,0.045619998,Solventum,12932720640.0,Health Care,2025-06-06,1.5543680787094643,SP500,34.447002,0.7400097137585504,1.3462394434535554,0.54935,0.51449737027806,0.0234810191439385,3.9644659,0.10657,SOLV,0.99,0.365211275497345,14.420186395480226,1.0,0.9297234104971288
6.043,-0.6247103766983648,0.0588769620805318,46.71871973783136,0.0041911609435478355,0.16537,Southern Company,97152270336.0,Utilities,2025-06-06,3.4886286848815353,SP500,21.176258,0.4666789563797672,-0.1026275724295544,0.49686,0.6114276239249912,0.0133825887065556,2.86807,0.12244,SO,0.367,0.4522517696887914,12.584036945768116,0.0,0.9318505784000164
0.661,6.584429238891482,-0.0165804063143052,62.54530366737906,-0.04414015730675308,0.01983,Southwest Airlines,18942347264.0,Industrials,2025-06-06,0.6876944688628179,SP500,37.348316,0.8120314511733809,0.8993126141172425,0.22173999,0.4650432170818274,0.0288293050701642,2.0226362,0.05593,LUV,1.227,0.2910127464122691,9.646135990823531,1.0,0.93036706330326
1.115,0.1170457908017642,-0.2055846480394684,50.60657743715986,0.07275815173544131,0.02396,Stanley Black & Decker,10147624960.0,Industrials,2025-06-06,0.6662277941739072,SP500,27.792372,0.3859949036415293,0.0549849557074395,0.29997998,0.5846532625997234,0.032848093286559,1.1475208,0.04032,SWK,1.172,0.3072211621472457,10.852203273910034,1.0,0.932138743789838
3.353,6.383232740777946,-0.0965226267080837,59.30875426321733,0.0182020579879915,0.08609,Starbucks,101514616832.0,Consumer Discretionary,2025-06-06,2.7946259646176244,SP500,32.48364,0.9972769383368192,0.6022950440610799,0.25030002,0.4836566982313468,0.0252175497594638,-13.31495,0.317925,SBUX,0.99,0.3326471196706979,20.118654997260915,1.0,0.9379551091321584
-3.384,1.9925261070816709,0.0148309689234349,64.8169542562282,,0.21917,State Street Corporation,28020557824.0,Financials,2025-06-06,2.1418071745261105,SP500,11.064752,0.8162329949689048,1.7482426893020744,0.0,0.4940143915434122,0.0204662259614323,1.2261183,0.1122,STT,1.463,0.2643366922331054,,1.0,0.9349900649874422
1.313,2.806223950718892,-0.0150718467054542,54.375827659796286,-0.024384027230870027,0.06798,Steel Dynamics,19843846144.0,Materials,2025-06-06,1.1504257768753585,SP500,17.565046,0.5918383058555325,1.2597444231102486,0.13408,0.5409385199107266,0.0268078019848188,2.2626786,0.13199,STLD,1.394,0.2697196491798723,11.508333610232093,1.0,0.9331089046483332
4.763,-0.3630064620783109,0.128246389279018,56.92365787241251,0.0674419921983959,0.11258,Steris,23899551744.0,Health Care,2025-06-06,4.370749072855352,SP500,39.439934,0.5176597207096627,3.883672119112191,0.44307998,0.5554550732412766,0.0158310053156199,3.6166728,0.09458999,STE,0.943,0.3652564761635996,17.7573761138028,1.0,0.92893246563569
6.95,1.5636588146371757,0.0020824056431592,55.57831404510635,0.02064738638244862,0.12314,Stryker Corporation,146766643200.0,Health Care,2025-06-06,6.317129335196509,SP500,51.967525,0.4872020558011238,2.3477029785561285,0.64699996,0.5455641028015452,0.0157093872587448,7.0122523,0.14259,SYK,0.927,0.3979807383262562,26.12180162664648,1.0,0.92530365816603
1.133,0.8712502735005018,-0.0486000938174117,54.37159178814354,-0.011010334260344588,0.05336,Supermicro,24944007168.0,Information Technology,2025-06-06,1.148135460293256,SP500,22.714672,0.5289142939075256,1.5047458499835926,0.11274,0.5581485663110342,0.0659004246129422,3.9097288,0.20062,SMCI,1.397,0.2659724370209588,17.910438420410845,1.0,0.9316020512895404
2.122,2.7149345599495023,-0.1233168915648172,57.837281984788135,,0.34037998,Synchrony Financial,22458763264.0,Financials,2025-06-06,2.577797587265558,SP500,8.082191,0.5374143118476198,1.0788563519787644,0.0,0.5238602288355132,0.0302248588042249,1.4618071,0.18597999,SYF,1.428,0.283131914225542,,1.0,0.9348019256232848
11.46,-3.2950655390251673,-0.0587883398882091,54.067968479904714,0.02568656666139549,0.3477,Synopsys,75543232512.0,Information Technology,2025-06-06,12.132170104735344,SP500,56.41599,0.4319321156040404,2.1107160107239338,0.81412005,0.5967143639891035,0.0258792401068811,7.6178184,0.15551,SNPS,1.11,0.4261994952183809,48.43870170828361,1.0,0.9239425978584402
0.605,3.653788734040994,-0.0634560526053868,61.35108600629693,0.06122037984966699,0.023629999,Sysco,36157648896.0,Consumer Staples,2025-06-06,0.4479222183824967,SP500,19.273901,1.0378369858817291,0.5677816871908163,0.18346001,0.4973997105059605,0.0145971095241658,18.812105,0.93613,SYY,0.817,0.3422238697532069,11.015585068527903,1.0,0.9252362025896136
4.689,2.5780283842719776,0.0169598447259056,53.082283768807834,0.03229808743598854,0.14413,T-Mobile US,279525064704.0,Communication Services,2025-06-06,3.378256387455893,SP500,24.041016,0.9557470490732626,-0.9980340149871836,0.6385,0.5501174111688032,0.0205300991899004,4.5821385,0.19351,TMUS,0.628,0.4394393378334367,12.270093885784824,0.0,0.9307596926501542
2.724,-0.6457766422441501,-0.2239560425687703,51.132492429770934,0.045274980513252475,0.28375998,T. Rowe Price,20665640960.0,Financials,2025-06-06,2.906424223126627,SP500,10.646992,0.3381750243507185,0.354137900635024,0.52366,0.5886654547715888,0.0215955632943765,1.994811,0.18447,TROW,1.513,0.3268277479473494,6.833665058014319,1.0,0.9341198141032504
2.835,-0.4177670725213618,0.2695632961076599,53.84260817514916,0.03519769340931761,0.12497,"Tapestry, Inc.",16343127040.0,Consumer Discretionary,2025-06-06,2.3763907759911858,SP500,20.707895,0.3063758812537157,1.257845211918024,0.75088,0.5724195463873716,0.0281711559730451,10.941324,0.40273,TPR,1.478,0.3418941551116495,12.646811146805918,1.0,0.928471242164434
3.161,5.116600400417337,-0.1304261823797827,53.82148522005663,-0.005203012409840461,0.07981,Targa Resources,36320923648.0,Energy,2025-06-06,2.216982273821818,SP500,30.834253,0.8105699158057643,-1.5093303602957917,0.34418,0.5237767770600208,0.0269454236559999,14.852302,0.41976002,TRGP,1.071,0.3368242046422328,12.754562648275861,0.0,0.9251319071761444
0.558,1.988217376592574,-0.2536219215665343,52.742928539856706,0.06730845930743704,0.03953,Target Corporation,44014436352.0,Consumer Staples,2025-06-06,0.41537534409285254,SP500,10.645055,0.6370530680113727,-0.4719556887021952,0.28070998,0.5570248686409969,0.0234677917917143,2.944735,0.29076,TGT,1.212,0.3056949020229768,6.591707874446476,1.0,0.9338826476757563
